,question,category,answer,choices/0,choices/1,choices/2,choices/3
1269,"This movie, which opens with scenes from a football game, stars Keanu Reeves as Shane Falco.",rated,The Replacements,The Watcher,The Replacements,Chain Reaction,Hardball
1270,"In this 2000 thriller, directed by Sam Raimi, Keanu Reeves plays the role of Donnie Barksdale.",rated,The Gift,Chain Reaction,The Watcher,The Replacements,The Gift
1271,"In this movie, set in 1945, Keanu Reeves plays a WW II veteran, named Paul Sutton.",rated,A Walk in the Clouds,Bram Stokers Dracula,Even Cowgirls Get the Blues,The Gift,A Walk in the Clouds
1272,"Which  film, directed by Ron Howard, stars Keanu Reeves as Tod Higgins?",rated,Parenthood,Bill and Teds Excellent Adventure,Parenthood,Bram Stokers Dracula,Even Cowgirls Get the Blues
1273,"In this dark film about teenage suicide, Keanu Reeves portrays Chris Townsend.",rated,Permanent Record,Dangerous Liasons,The Prince of Pennsylvania,The Night Before,Permanent Record
1274,"This movie, directed  by Gus Van Sant, tells the story of the street hustler Scott Favor, portrayed by Keanu Reeves.",rated,My Own Private Idaho,Even Cowgirls Get the Blues,Feeling Minnesota,Dangerous Liaisons,My Own Private Idaho
1275,Keanu Reeves plays Jjaks Clayton in which romantic comedy film?,rated,Feeling Minnesota,My Own Private Idaho,Feeling Minnesota,Permanent Record,Even Cowgirls Get the Blues
1276,In this 2001 film Keanu Reeves portrays the gambler Conor ONeill.,rated,Hardball,Speed,The Matrix,The Replacements,Hardball
1277,Which film stars Keanu Reeves as Los Angeles police officer Jack Traven?,rated,Speed,Hardball,The Watcher,The Gift,Speed
1278,"Which movie, directed by Andrew Davis, stars Keanu Reeves as Eddie Kasalivich?",rated,Chain Reaction,Dangerous Liaisons,Chain Reaction,Tune in Tomorrow,Much Ado about Nothing
1279,"Thomas A. Anderson is a computer software programmer, portrayed by Keanu Reeves in which movie?",rated,The Matrix,The Watcher,Hardball,Sweet November,The Matrix
1280,"In this 2000 movie, Keanu Reese plays serial killer David Allen Griffin.",rated,The Watcher,The Gift,The Watcher,The Matrix,The Replacements
1282,How many birthdays does the average man have?,rated,1,33,63,75,1
1283,"A man builds a house with four square sides, and each side faces south. A bear walks by. What color is the bear?",rated,White,White,Brown,Grey,Black
1284,"There is a one storÐµy house, where one wall is blue, one is green, one is purple, one is red, the ceiling is orange, and the floor is black. What color are the stairs?",rated,There are none,Green,There are none,Orange,Black
1286,"Before Mount Everest was discovered, this was the highest mountain in the world.",rated,Mount Everest,Mount Fuji,Mount McKinley,Mount St. Hellens,Mount Everest
1287,"What is the minimum number of baseball players, allowed on the field at one time?",rated,10,9,11,10,8
1288,How many months have twenty eight days?,rated,12,3,1,10,12
1289,How many animals of each sex did Moses take on the ark?,rated,0,3,2,1,0
1290,"This Greek goddess offered Paris the most beautiful mortal woman in the world, Helen of Troy. In exchange, Paris awarded her with a golden apple signifying that she was the most beautiful among the Greek goddesses.",rated,Aphrodite,Aphrodite,Athena,Demeter,Hera
1291,"This Greek god is the son of Zeus and Leto, and Artemiss twin.",rated,Apollo,Apollo,Hades,Hera,Poseidon
1293,"Ariadne, the goddess of fertility, fell in love with this Greek hero, and gave him a magical sword, which he used to slay the Minotaur.",rated,Theseus,Heracles,Theseus,Achilles,Perseus
1294,"He is the Greek god of the sun, famous for driving a fiery chariot across the sky.",rated,Helios,Helios,Poseidon,Apollo,Artemis
1295,"Hercules (Heracles) was forced to perform twelve great tasks, called The Twelve Labours of Hercules (Heracles), as a penance for what crime?",rated,The murder of his own wife and children,"The attempted murder of Creon, the king of Thebes",The murder of his own wife and children,"The attempted murder of Eyrystheus, the king of Tiryns",The murder of his parents
1296,"These minor Greek deities, represented as beautiful maidens, are personifications of the creative and fostering activities of nature.",rated,Nymphs,Nymphs,Sprites,Fairies,Elves
1297,"Thetis, the mother of Achilles, tried to make her son immortal by holding him by the feet and dipping him in what river?",rated,Styx,Acheron,Lethe,Styx,Cocytus
1298,"In the comedy Monty Python and the Holy Grail, King Arthur and his Knights decide not to go to Camelot for what reason?",rated,Because it is a silly place,Because it is a far away place,Because it is a boring place,Because it is a silly place,Because it is a smelly place
1299,"Which of these words were delivered by the Black Knight, after his second arm was chopped off in the comedy Monty Python and the Holy Grail?",rated,Its just a flesh wound!,You yellow bastards! Come back here and take whats coming to you!,Its just a flesh wound!,"All right, well call it a draw.",Ill bite your legs off!
1300,"In the 1975 comedy Monty Python and the Holy Grail, who decided that Arthur and his Knights should search for the Holy Grail?",rated,God,God,Sir Bedevere,Sir Robin,King Arthur
1301,"Which Monty Python and the Holy Grail character delivered the line: Help, help, Im being repressed!?",rated,Dennis,The Black Knight,Dennis,Patsy,Sir Robin
1302,"Which of these words is not sacred to the Knights of Ni, featured in the movie Monty Python and the Holy Grail?",rated,Impy,Impy,Ni,Ping,Nee-whom
1303,Horses were too expensive for the Monty Python group to rent or buy for filming. What did they use instead?,rated,Coconuts,Goats,Pigs,Coconuts,People
1305,"In Monty Python and the Holy Grail, Sir Bedeveres Trojan Rabbit idea is foiled by his own stupidity. However he has another idea for what Trojan animal?",rated,Badger,Badger,Weasel,Hedgehog,Raccoon
1306,"The villagers in the film Monty Python and the Holy Grail think  that they have found a witch! Sir Bedevere uses his new learning skills to help them determine if she is truly a witch. According to his logic, the girl is a witch if she weighs as much as which object?",rated,A duck,A swan,A boat,A duck,A log
1307,"In the film Monty Python and the Holy Grail, which word is unbearable for the Knights of Ni to hear?",rated,It,It,Is,In,If
1308,This 9th U.S. President served a term of only 31 days.,rated,William Harrison,James Garfield,Zachary Taylor,William Harrison,Benjamin Harrison
1309,He was U.S. President when the first 7 states seceded from the Union.,rated,James Buchanan,James Buchanan,Andrew Johnson,Abraham Lincoln,Millard Fillmore
1311,Who was the only U.S. President to serve as both President and Chief Justice?,rated,William Taft,William McKinley,Woodrow Wilson,William Taft,Calvin Coolidge
1312,Which two former U.S. Presidents died on the same day and on what day?,rated,"John Adams and Thomas Jefferson -- July 4, 1826","John Adams and Thomas Jefferson -- July 4, 1826","John Quincy Adams and Thomas Jefferson -- July 4, 1826","John Quincy Adams and Thomas Jackson -- July 4, 1826","Thomas Jefferson and James Monroe -- July 4, 1826"
1313,Which President was the first to be elected by women?,rated,Warren Harding,Warren Harding,Calvin Coolidge,George Washington,Herbert Hoover
1314,Which of the following pairs contains a U.S. president and a vice president both not having been elected to the office?,rated,Ford and Rockefeller,Ford and Rockefeller,Johnson and Humphrey,Nixon and Ford,Carter and Mondale
1315,"Becoming the 22nd and 24th U.S. President, he was the only President to serve two nonconsecutive terms.",rated,Grover Cleveland,Woodrow Wilson,Grover Cleveland,Andrew Johnson,James Garfield
1316,To provide with something desired or needed.  (verb),rated,accommodate,accomodate,acommodate,accommodate,accomadate
1317,The process of taking in and making part of an existent whole.  (noun),rated,absorption,absorption,absorbtion,absorbsion,apsorption
1318,Position reaching from one side to the other.  (adverb),rated,across,ackrous,accros,across,accross
1319,Lacking skill.  (adjective),rated,awkward,awclward,ackword,ackward,awkward
1320,Acknowledgment that a fact or statement is true.  (noun),rated,admission,admision,addmision,admission,addmission
1321,Directly accessible.  (adjective),rated,addressable,addressable,adresseable,addresable,adressable
1322,A public notice. (noun),rated,advertisement,advartisment,advertisment,advertisement,advartisement
1323,An antenna. (noun),rated,aerial,aerial,aireal,areal,aeriel
1324,An abnormality. (noun),rated,anomaly,anoumaly,anomoly,anomaly,anomalie
1325,Not named or identified.  (adjective),rated,anonymous,anonymous,anonimose,anonymos,anonimous
1326,"According to the US Bureau of Labor Statistics, this was the most dangerous job in 1997.  With 118 victims out of 100,000 workers in the same year, this wood-bound profession is paid very well in order to attract workers.",rated,Timber-cutter,Carpenter,Timber-cutter,Babysitter,Teacher
1327,Being a fisherman can be quite dangerous. Fishermens most common cause of death is this.,rated,Drowning,Lethal bites from fish,Accidents with fishing equipment,Getting lost and dying of thirst,Drowning
1328,Being a pilot in one of these states is very perilous.,rated,Alaska,New York,Florida,Alaska,California
1329,The most common cause of death for truck drivers is accidents on the road. This is what usually causes them.,rated,Fatigue,Flat tires,Logs and other obstacles,Damaged roads,Fatigue
1331,What 1980s science fiction film is this quote from?,rated,War Games,TRON,Short Circuit,The Black Hole,War Games
1332,Which Academy Award-winning movie is this quote from?,rated,Unforgiven,The Usual Suspects,Unforgiven,Young Guns,Dances With Wolves
1334,"What 1990s western, written by Kevin Jarre and directed by George P. Cosmatos, is this quote from?",rated,Tombstone,Tombstone,Wyatt Earp,Unforgiven,Maverick
1335,This quote is from what computer-animated film by the Blue Sky Studio?,rated,Ice Age,Toy Story 2,Ice Age,Monsters Inc.,Ice Age 2: The Meltdown
1337,What 1987 Coen Brothers film is this quote from?,rated,Raising Arizona,Fargo,Blood Simple,Raising Arizona,Barton Fink
1338,"Listen to the sound clip and name the 1987 film said to combine comedy, adventure, romance and fantasy.",rated,The Princess Bride,The Three Musketeers,Willow,The Princess Bride,Young Guns
1339,"The construction of this structure began on August 9, 1173 but after the third floor was built, it began to lean.",rated,Leaning Tower of Pisa,Leaning Tower of Pisa,Riga TV Tower,Tianjin Tower,Sears Tower
1340,"Originally known as the Flavian Amphitheatre, this amphitheatre in Rome was once used for gladiatorial combat.",rated,The Colosseum,The Colosseum,Temple of Venus,Victor Emanuel Monument,Arch of Septimius Severus
1342,Arc de Triomphe is a monument that stands in the centre of the Place de lÃtoile in this city.,rated,Paris,Le Mans,Dijon,Reims,Paris
1343,This ancient Chinese structure was built to protect China from raids by Mongol and Turkic tribes.,rated,The Great Wall,Bay Bridge,The Great Wall,Gateway Arch,Menara Kuala Lumpur
1344,"This large, half-human statue is situated at the west bank of the Nile River.",rated,The Great Sphinx of Giza,The Great Sphinx of Giza,Diamond Head,Gibraltar Rock,The Pyramids of Giza
1345,The outbreak of World War II began with the German invasion of which European country?,rated,Poland,Poland,France,Finland,Hungary
1346,Which country was not part of the Tripartite Pact signed on 27 September 1940?,rated,China,Italy,Japan,Germany,China
1347,What was the main reason for the surrender of Japan on 15 August 1945?,rated,The usage of atomic weapon against Japan,The demolished ports and roads by Operation Starvation,The usage of atomic weapon against Japan,Invasion launched by Soviet Union in Manchuria,Air-raid and constant bombing over Tokyo
1348,How many extermination camps were built during WW II by the Nazis for the purpose of mass killing?,rated,Six,Six,Two,Ten,Four
1349,Which term refers to dreams in which you suddenly realize that you are dreaming?,rated,Lucid Dreams,Awareness Dream,Lucid Dreams,DÃ©jÃ  vu,Fantasy Dream
1350,This type of dreaming occurs during waking hours when our level of awareness decreases and our mind wanders.,rated,Daydreaming,Daydreaming,Paramnesia,Lucid Dreams,DÃ©jÃ  vu
1351,"These are the dreams that repeat night after night with little variation in story or theme. These dreams may be pleasant, but most often they are nightmarish in content.",rated,Recurring dreams,Awareness Dream,Recurring dreams,Lucid Dreams,Epic dreams
1353,"Our normal sleep usually goes through the four stages of the sleep cycle. What is the name of the final stage, in which dreaming occurs?",rated,Rapid Eye Movement,Dream Cycle,Rapid Eye Movement,Vision Cycle,Rapid Mind Work
