,question,category,answer,choices/0,choices/1,choices/2,choices/3
1509,The oldest known rocks come from the Nuvvuagittuq greenstone belt and are approximately how old?,newest,4200 million years old,2500 million years old,4500 million years old,3800 million years old,4200 million years old
1511,This era lasted from 543 million to 251 million years ago.,newest,Paleozoic,Paleozoic,Cenozoic,Mesozoic,Neoproterozoic
1512,This geological period lasted from 543 million to 490 million years ago.,newest,Cambrian,Ordovician,Silurian,Cambrian,Precambrian
1513,What term refers to a raise in biodiversity which occurred during the Cambrian period?,newest,Cambrian explosion,None of these,Mass radiation of life,Cambrian explosion,Biodiversity boom
1517,This ocean existed throughout the Paleozoic in the northern hemisphere and is now represented by the Pacific Ocean.,newest,Panthalassic ocean,Iapetus ocean,Panthalassic ocean,Paleo-Tethys ocean,Rheic ocean
1518,What geological period followed the Cambrian and lasted from 490 million to 443 million years ago?,newest,Ordovician,Silurian,Ordovician,Permian,Vendian
1519,"What science deals with the study of ancient life, the evolution of organisms, and paleoenvironments?",newest,Paleontology,Paleontology,Darwinism,Geology,Biology
1520,What is a fossil?,newest,"The preserved remains or traces of an organism which is over 10,000 years old","The preserved remains or traces of an organism which is over 10,000 years old",Anything which looks of organic origin which is discovered in rocks,None of these,The preserved remains or traces of an organism
1521,Scientists generally recognized how many major mass extinctions in the history of life on Earth?,newest,5,2,4,5,6
1524,When is it believed that the Earth formed?,newest,4.5 billion years ago,4.5 billion years ago,12 billion years ago,3.8 billion years ago,250 million years ago
1525,Approximately what age are the oldest fossils now known?,newest,3.8 billion years old,540 million years old,3.8 billion years old,4.5 billion years old,2.5 billion years old
1526,What is the largest interval of time on most geologic time scales?,newest,Eon,Epoch,Era,Eon,Period
1527,What time units are shorter than epochs in geologic time scales?,newest,Age,None of these,Age,Period,Both of these
1528,This early super-continent formed during the Mesoproterozoic era.,newest,Rodinia,Pangaea,Gondwana,Rodinia,Pannotia
1529,He is the caretaker of Hogwarts and his final act in the Harry Potter series is to oversee the evacuation of younger students.,newest,Argus Filch,Filius Flitwick,Argus Filch,Horace Slughorn,Phineas Nigellus Black
1531,"In the Harry Potter series, Sybill Patricia Trelawney is the great-great-granddaughter of what celebrated seer?",newest,Cassandra Trelawney,Rebecca Trelawney,Katherine Trelawney,Cassandra Trelawney,Elizabeth Trelawney
1532,What is the first name of Mad-Eye Moody in the Harry Potter series?,newest,Alastor,Alastor,Astor,Barty,Bartemius
1534,Name the Defence Against the Dark Arts teacher during Harrys third year who resigned after the revelation that he is a werewolf.,newest,Remus Lupin,Remus Lupin,Quirinus Quirrell,Gilderoy Lockhart,Horace Slughorn
1536,This character makes his first appearance in Harry Potter and the Chamber of Secrets when he arrives at Hogwarts to take Hagrid to Azkaban.,newest,Cornelius Fudge,Kingsley Shacklebolt,Grogan Stump,Rufus Scrimgeour,Cornelius Fudge
1537,What is the name of the company that fictional character Vernon Dursley works in?,newest,Grunnings,Grittings,Great Drilling Tools,Greennings,Grunnings
1538,How long was Voldemorts first reign of terror?,newest,11 years,11 years,13 years,12 years,10 years
1539,What was the name of the hotel Vernon stopped before going to the cabin on the sea in the first book of the Harry Potter series?,newest,Railview Hotel,Railway Motel,Railcoach Hotel,Railview Hotel,Railway Hotel
1540,How many stairs are there in the fictional Hogwarts School of Witchcraft and Wizardry?,newest,142,142,122,132,152
1541,What was the name of the last student sorted in Harry Potters first year and what house was he sorted into?,newest,Blaise Zabini - Slytherin,Blaise Zabini - Slytherin,Bryan Zabini - Slytherin,Blaise Zabini - Hufflepuff,Bryan Zabini - Hufflepuff
1542,How many fouls are there in the fictional sport Quidditch?,newest,700,900,300,500,700
1543,When was the last recorded time that all possible Quidditch fouls happened in a single game?,newest,in 1472,In 1482,In 1492,in 1472,In 1457
1544,Who was Slytherins seeker during Harry Potters first year?,newest,Terence Higgs,Richard Tieze,Terence Higgs,Vince Nott,Blaise Zabini
1545,What is the incantation for the Leg-Binding curse as revealed in the first book of the Harry Potter series?,newest,Locomotio Mortis,Cruris Ligandum,Legulus-tanglatus,Locomotio Mortis,Subsisto pedes
1546,How old is Nicolas Flamel in the book that Hermione reads to Harry and Ron in Harry Potter and the Philosophers Stone?,newest,665 years,666 years,661 years,665 years,664 years
1547,What phenomenon is caused by the collision of high-energy charged particles?,newest,Aurora Borealis,Aurora Borealis,Red Tides,Mammatus Clouds,Supercells
1548,Which of these are harbingers of a coming storm?,newest,Mammatus Clouds,None of these,Mammatus Clouds,Gravity Waves,Northern Lights
1550,The term Penitentes refers to which of the following?,newest,ice spikes,stones,waves,clouds,ice spikes
1552,Which of these is characteristic of a supercell?,newest,All of these,Strong winds,Substantial downbursts,Torrential rainfall and hail,All of these
1553,An extreme example of a fire whirl occurred in 1923 in this country.,newest,Japan,USA,Japan,France,China
1555,What phenomenon is caused by air displaced within a vertical plain?,newest,Gravity waves,Aurora Borealis,Hums,None of these,Gravity waves
1557,She posed herself as a princess from Java and her stage-name meant âsunâ or âeye of the dawnâ.,newest,Mata Hari,Josephine Baker,Mata Hari,Mae West,Gypsy Rose Lee
1558,Julius and Ethel Rosenberg were American Communists spying for this country.,newest,The Soviet Union,France,USA,The Soviet Union,Germany
1560,He was a spy for the Venetian Inquisitors from 1774 until 1782 when he was exiled from Venice.,newest,Giacomo Casanova,None of these,Giacomo Casanova,Giacomo Quarenghi,Giacomo Leoni
1561,What was the occupation of Klaus Fuchs who was convicted of spying for the Soviet Union?,newest,theoretical physicist,theoretical physicist,lawyer,intelligence officer,doctor
1563,This captain during the American Revolutionary War is widely considered to be Americaâs first spy. Before being hanged he said âI only regret that I have but one life to lose for my countryâ.,newest,Nathan Hale,None of these,Nathan Hale,John Andre,William Hull
1566,This spy for the Soviet Union worked as a journalist in both Germany and Japan during WWII.,newest,Richard Sorge,Kim Philby,Richard Sorge,Guy Burgess,Donald Duart Maclean
1567,The horror! The horror! were the last words of this character from Joseph Conrads novel Heart of Darkness.,newest,Mr. Kurz,Charles Marlow,Fresleven,Helmsman,Mr. Kurz
1568,"This character, depicted by Mario Puzo in a famous crime novel, dies of a heart attack while playing with his grandson. His last words are Life is so beautiful.",newest,Vito Corleone,Vito Corleone,Peter Clemenza,Michael Corleone,Tommy DeVito
1569,"Bad form, said this character and fell into the jaws of a crocodile after being kicked by the boy who wouldnt grow up.",newest,Captain Hook,Captain Ahab,Popeye,Captain Nemo,Captain Hook
1570,"These were the last words spoken by Oscar Wildes character Dorian Grey, before the servants found his body, stabbed in the heart and suddenly aged.",newest,"Very well. I shall be here at eleven. Good night, Harry.",Me. . .Ethan. . .All of the unclaimed. . .Dont let it happen again.,"Thanks. Youve been my friend, Garraty... another time, another place.","Very well. I shall be here at eleven. Good night, Harry.","Fix my hair, Jack."
1571,"This young, mysterious millionaire, later revealed to be a bootlegger, said, Well, good-by before being shot by George Wilson.",newest,Jay Gatsby,John Yossarian,Jay Gatsby,Jordan Baker,Nick Carraway
1572,Im cold were the last words uttered by this Catch-22 character after he was mortally injured by antiaircraft fire.,newest,Snowden,Snowden,Yossarian,Major Major,Milo Minderbinder
1573,"This character, known for roaming the depths of the sea in his submarine, the Nautilus, dies saying God and my country!",newest,Captain Nemo,Captain Nemo,Captain Hook,Captain Ahab,Captain Aardvark
1574,"In what Ernest Hemingway novel does nurse Catherine Barkley say Dont worry, darling. Im not a bit afraid. Its just a dirty trick before dying during childbirth?",newest,A Farewell to Arms,The Old Man and the Sea,The Sun Also Rises,A Farewell to Arms,For Whom the Bell Tolls
1575,"A horse, a horse, my kingdom for a horse! shouts this Shakespearean character before being killed by Richmond in the final duel.",newest,Richard III,King Lear,Henry V,Richard III,Henry VI
1576,"This character from the Harry Potter series said Come on, you can do better than that! after Bellatrix Lestrange fired a curse at him and missed.",newest,Sirius Black,Cedric Diggory,Sirius Black,Albus Dumbledore,Severus Snape
1577,Which colour of the rainbow comes immediately after red?,newest,orange,green,yellow,blue,orange
1578,Which of these pigments is dominantly found in red hair?,newest,pheomelanin,melanin,neuromelanin,pheomelanin,eumelanin
1579,Which of the Teenage Mutant Ninja Turtles wears a red mask and red cloth around his knees?,newest,Raphael,Donatello,Raphael,Leonardo,Michaelangelo
1581,What little girl had to face The Red Room in the second chapter of a famous novel?,newest,Jane Eyre,Elizabeth Bennet,Jane Eyre,Elinor Dashwood,Matilda Wormwood
1582,Why were red MMs banned from 1976 to 1986?,newest,The amaranth dye was thought to be a carcinogen.,It was randomly chosen because Mars Inc. needed to reduce production of one color due to a market decline.,They were voted to be taken out.,They didnt go well with the color scheme of a new brand.,The amaranth dye was thought to be a carcinogen.
1584,"The Second Red Scare, which dealt with negative communistic influence in the U.S., was spurred by  former Wisconsin senator Joseph McCarthy after which war?",newest,WWII,The Gulf War,WWII,The Vietnam War,WWI
1585,Which of the original Pac-Man ghosts is red?,newest,Blinky,Blinky,Pinky,Clyde,Inky
1586,Which one of the 4 original male power rangers was the Red Ranger?,newest,Jason Lee Scott,Billy Cranston,Zach Taylor,Jason Lee Scott,Tommy Oliver
1587,How many red coins did Mario have to collect in Super Mario 64 in order to gain a star?,newest,8,100,8,50,10
1588,"Complete the title of this 1983 song by Prince:
Little Red ________",newest,Corvette,Impala,Malibu,Corvette,Camaro
1589,Which of these is NOT true about these movies?,newest,"In the 2008 film Red, starring Brian Cox, Red is the nickname of the main characters wife.","In the 2002 Tamil film Red, Red stands for Revolution, Education, Development.","In the 2010 film RED, starring Bruce Willis, Morgan Freeman and Helen Mirren, RED stands for Retired, Extremely Dangerous.","In the 1984 movie Reds, directed and produced by Warren Beatty, the Reds are members of the American Communist Party.","In the 2008 film Red, starring Brian Cox, Red is the nickname of the main characters wife."
1590,"What big red dog, created in 1963 by Norman Birdwell, is owned by Emily Elizabeth Howard?",newest,Clifford,Clifford,Abraham,Duke,Hastings
1591,Which of these countries does NOT touch the Red Sea?,newest,Iraq,Egypt,Sudan,Saudi Arabia,Iraq
