,question,category,answer,choices/0,choices/1,choices/2,choices/3
3287,The rain falls where it wants to/ The wind blows where it will/ Everything on Earth goes somewhere/ But I swear were standin still.. To which Gary Allan country song do these lyrics belong?,music,Smoke Rings In The Dark,Smoke Rings In The Dark,Songs About Rain,A Feelin Like That,Right Where I Need To Be
3288,Which Gary Allan song are these lyrics from: âWhere when I hear her I can see her/ I can smell her sweet perfume/ I can feel her skin against me when I sleep..?,music,Right Where I Need To Be,Lovin You Against My Will,Right Where I Need To Be,Her Man,Alright Guy
3290,What inspired Michael Jackson to write his famous song Heal the World in the first place?,music,The plight of wild animals,War and its consequences,None of these,The plight of wild animals,Poverty around the world
3291,What popular band released the 1974 song Waterloo?,music,ABBA,ABBA,Eruption,The Beatles,Rolling Stones
3292,"What female musician recorded her song Hollywood in 2002, and released it in 2003?",music,Madonna,Beyonce,Madonna,Kylie Minogue,Cher
3293,What is the title of the power ballad written by Eric Clapton after his little son Conor died in 1991?,music,Tears in Heaven,Tears in Paradise,Tears in Zion,Tears in Eden,Tears in Heaven
3294,What 1999 song recorded by Sting features Algerian rai singer Cheb Mami?,music,Desert Rose,Desert Rose,Moon Rose,Woodland Rose,Prairie Rose
3295,"Who performed the popular song New York, New York in Martin Scorseses 1977 movie New York, New York?",music,Liza Minnelli,Gene Kelly,Fred Astaire,Liza Minnelli,Frank Sinatra
3296,What famous rapper performed the 1995 song California Love together with Dr. Dre?,music,2Pac,2Pac,Puff Daddy,Notorious B.I.G.,Eminem
3297,Which of these musicians has covered the popular song Jailhouse Rock?,music,All of these,All of these,Queen,ABBA,ZZ Top
3298,This popular male musician wrote the 1973 song Knockin on Heavens Door?,music,Bob Dylan,Johnny Cash,Eric Clapton,Mick Jagger,Bob Dylan
3299,What is the name of the band that recorded the 1974 song Sweet Home Alabama?,music,Lynyrd Skynyrd,Lynyrd Skynyrd,Hot Chocolate,The Kelly Family,Electric Lamb
3300,What is the most common alternate tuning for a guitar when playing bluegrass?,music,Tune the low E string down to D.,Tune the low E string down to D.,Tune the high E string down to D.,Tune all the strings down one whole step to be more in line with the banjo.,Tune the A string up to B; the D string up to E; and the G string up to G#.
3301,"Since a traditional bluegrass ensemble usually does not include a drummer (fiddle, guitar, banjo, mandolin, string bass), the musician playing the mandolin will sometimes mute the strings and strum off the beat to help keep time in a technique that has generally become known by what name?",music,Chunking,Crow-barring,Chunking,Clawhammering,Cross-picking
3303,What is the missing part of this Bill Monroes well-known recording: The Muleskinner ______?,music,Blues,Blues,Sleeps Tonite,Waltz,Breakdown
3304,"The technique, not generally used in classical or legit playing that turns a violin into a fiddle, is called what?",music,Sliding,Sliding,Hammering,Double-Stops,Spiccato bowing
3305,What musician recorded the 2001 song Sugar Baby on the album Love and Theft?,music,Bob Dylan,Mariah Carey,Bob Dylan,Stevie Wonder,Whitney Houston
3306,What animal is the title character in the 1995 movie Babe?,music,Pig,Horse,Mouse,Pig,Dog
3307,What band recorded the 1997 song Anybody Seen My Baby? on their album Bridges to Babylon?,music,The Rolling Stones,Bon Jovi,The Rolling Stones,Uriah Heep,Deep Purple
3308,What is special about the baby in the 1968 movie Rosemarys Baby?,music,It is the child of Satan.,It has two heads.,It is the new Messiah.,It is a baby genius.,It is the child of Satan.
3309,Which of these is the title of a popular 1990 song by Whitney Houston?,music,Im Your Baby Tonight,Im Your Baby Tomorrow,Im Your Baby Tonight,Im Your Baby Today,Im Your Baby Next Thursday
3310,What is the title of the popular song released by Sonny  Cher in 1965?,music,I Got You Babe,I Got You Babe,Babe,You Got Me Babe,You Are My Babe
3311,How many symphonies did Beethoven compose?,music,9,5,10,11,9
3312,Music historians have divided Beethovens career as a composer into three periods. What are they called?,music,"Viennese, Heroic, Later","Romantic, Baroque, Eroica","Preliminary, Viennese, Eroica","Pre-Vienna, Viennese, Bonn","Viennese, Heroic, Later"
3313,"Possibly the best-known symphony by Beethoven, it is sometimes referred to as The Fate Symphony or Fate Knocking at the Door.",music,Symphony #5,Symphony #9,Symphony #5,Symphony #3,Symphony #10
3314,This symphony by Beethoven is often called The Pastoral and was featured in the movies Fantasia and Soylent Green.,music,Symphony #6,Symphony #8,Symphony # 4,Symphony #10,Symphony #6
3315,"This symphony was composed by Beethoven while he was at a health spa in Teplitz in Bohemia. It is Opus 92, in A -Major. Beethoven conducted it at its premiere at a concert to aide soldiers injured at the  Battle of Hanau, against Napoleons troops.",music,Symphony #7,Symphony #9,Symphony #7,Symphony #8,Symphony #10
3316,This symphony by Beethoven was the first and last piece conducted by Leonard Bernstein with the Boston Symphony. The Philadelphia Orchestra used to perform the second movement at rehearsals whenever they heard of the death of a present or former orchestra member.,music,Symphony #7,Symphony #2,Symphony #7,Symphony #9,Symphony #4
3317,"Running for 26 minutes, this symphony in F Major is the shortest of Beethovens symphonies and the only one without a dedication.",music,Symphony #8,Symphony #8,Symphony #2,Symphony #4,Symphony #6
3318,"One of Beethovens most popular and famous works, this symphony was originally dedicated to Napoleon. When Napoleon accepted the title of Emperor of France, Beethoven changed the dedication to a heroic symphony, composed to celebrate the memory of a great man.",music,Symphony #3,Symphony #9,Symphony #3,Symphony #1,Symphony #5
3319,The great Choral Symphony by Beethoven ends with a beautiful song based on a German poem. Who wrote the poem?,music,Schiller,Goethe,Schindler,Schiller,Werfel
3320,"This symphony, composed by Beethoven in 1800, lasts for just 28 minutes. Many say that it resembles a German drinking song.",music,Symphony #1,Symphony #6,Symphony #4,Symphony #1,Symphony #2
3321,The period from about 1812 to 1816 was one of Beethovens least productive periods. What is the most probable reason for this?,music,He realized that he would never be able to marry.,His parents both died during this period.,His Symphony #10 was a total failure.,He realized that he would never be able to marry.,His deafness became complete.
3322,"This great musician was born in Wisconsin but lived for many years in Mahwah, New Jersey. He is most responsible for the development of the unibody electric guitar. Unfortunately, he died in August of 2009.",music,Les Paul,Les Paul,Ben Gibson,Strother Martin,Max Dumbrowski
3323,She was called Sassy and was one of the greatest jazz vocalists.,music,Sarah Vaughan,Sarah Vaughan,Ella Fitzgerald,Shirley Horne,Lena Horne
3324,Sherry was the first big hit of this group that featured four Jersey Boys.,music,The Four Seasons,The Four Seasons,The Four Bells,The Four Lads,The Four Feshmen
3325,"Concetta Rosa Maria Franconero, born in Newark, N.J., is better known by this name.",music,Connie Francis,Rose Marie,Connie Francis,Lelsie Gore,Ella Fitzgerald
3326,This singer hit the pop charts with Its My Party and Ill Cry If I Want to and Now Its Judys Turn to Cry.,music,Leslie Gore,Ella Fitzgerald,Connie Francis,Dionne  Warwick,Leslie Gore
3327,Bruce Springsteen is from New Jersey. Can you name the two Jersey-born drummers for the E Street Band that periodically toured and recorded with Bruce Springsteen?,music,Vini Lopez and Max Weinberg,Danny Federici and Clarence Clemons,Roy Bitton and Suki Carter,Vini Lopez and Max Weinberg,David Sancius and Guy Tallant
3328,This singer was the only female member of The Fugees. She also acted in Sister Act II.,music,Lauryn Hill,Lauryn Hill,Patti Smith,Leslie Gore,Patti Smyth
3329,"This former member of The Fugees was  born in Haiti, lived for a short time in Brooklyn, NY and then moved to New Jersey.",music,Wyclef Jean,Charles Basie,Tony Mottola,Bill Evans,Wyclef Jean
3331,Where in New Jersey was Frank Sinatra born?,music,Hoboken,Hoboken,Newark,Jersey City,West New  York
3332,This famous guitarist was discovered while in rehab at a Synanon Center.,music,Joe Pass,Clint Black,Bill Evans,Tony Mottola,Joe Pass
3333,"This famous drummer had a pop hit with Topsy Part 2. He played with Cab Calloway, The Louis Armstrong All Stars, and many other famous  jazz  orchestras.",music,Cozy Cole,Cozy Cole,Tony Mottola,Tommy Mottola,Bill Evans
3334,"This New Jersey group had big hits with Sylvias Mother, When Youre in Love with a Beautiful Woman and On the Cover of the Rolling Stone.",music,Dr. Hook and the Medicine Show,Dr. DeMento and the Medicine Show,Dr. Obama and the National Medicine Show,Dr. John and the Medicine Show,Dr. Hook and the Medicine Show
3335,"Ladies Night, Celebration, Get Down on It , Jungle Boogie and Fresh were hits for this group.",music,Kool and the Gang,Kool and the Gang,K.C. and the Sunshine Company,Hall and Oates,Finn and Haddie
3336,"This New Jersey musician is most famous as the arranger and musical director for Sinatra, Dean Martin, Ella Fitzgerald, Judy Garland, Johnny Mathis and Peggy Lee. Linda Ronstadt had two Platinum albums featuring his arrangements.",music,Nelson Riddle,Bill Evans,Nelson Riddle,John Phillip Astor,Neal Hefti
3337,"Although he is most often associated with Kansas City, this great band leader was born in New Jersey. Who is this jazz great whose big band was  featured in the last scene of the 1974 movie Blazing Saddles?",music,William Basie,Edward Kennedy Ellington,Bennie Goodman,William Basie,Charlie Barnet
3338,What Academy Award-winning movie featured Queens power ballad The Show Must Go On?,music,Moulin Rouge!,Moulin Rouge!,Armageddon,Pearl Harbor,All of these
3339,What RB male musician performed the 1996 power ballad I Believe I Can Fly?,music,R. Kelly,Usher,Stevie Wonder,Babyface,R. Kelly
3340,Eric Clapton wrote and dedicated his power ballad Tears in Heaven to this member of his family who passed away in an accident.,music,His son,His son,His sister,His mother,His niece
3342,Bon Jovi claimed that he wrote the power ballad Bed of Roses while suffering from which of the following?,music,hangover,All of these,drug addiction,flu,hangover
3343,Who wrote the power ballad Woman in Love performed by Barbra Streisand in 1980?,music,The Bee Gees,Paul McCartney,Stevie Wonder,Barbra Streisand,The Bee Gees
3344,Bryan Adams power ballad (Everything I Do) I Do It for You was featured on the soundtrack of this 1991 movie.,music,Robin Hood: Prince of Thieves,Don Juan DeMarco,Robin Hood: Prince of Thieves,Beauty and the Beast,Pretty Woman
3345,"How does Toni Braxtons lover, played by model Tyson Beckford, die in the music video of her power ballad Un-Break My Heart?",music,In a motorcycle crash,He drowns,He commits suicide,He is shot,In a motorcycle crash
3346,The music video of what power ballad by Madonna features Spanish bullfighter Emilio Munoz?,music,Take a Bow,Frozen,Youll See,You Must Love Me,Take a Bow
3347,Who wrote Whitney Houstons 1992 power ballad I Will Always Love You?,music,Dolly Parton,Whitney Houston,Cher,Mariah Carey,Dolly Parton
3348,What sweet song did Mariah Carey release in 1997 from her seventh album Butterfly?,music,Honey,Caramel,Chocolate,Honey,Cream
3349,What band recorded the 1968 song Glass Onion?,music,The Beatles,Led Zeppelin,The Rolling Stones,None of these,The Beatles
3350,Prince claimed he wrote the 1991 song Cream while he was standing in front of this object.,music,Mirror,Madonna poster,Mirror,Refrigerator,Christmas tree
3351,"What type of music influenced 50 Cents 2005 song Candy Shop, apart from hip hop?",music,Middle Eastern,Hard rock,Middle Eastern,Latin,American folk
3352,Don McLeans 1971 song American Pie makes references to this celebrity.,music,All of these,All of these,Janis Joplin,Mick Jagger,Elvis Presley
3353,What popular female singer recorded the 2004 song Chocolate?,music,Kylie Minogue,Kylie Minogue,Madonna,Cristina Aguilera,Britney Spears
3354,What is the title of the culinary song recorded by James Brown in 1969?,music,Mother Popcorn,Mother Lasagna,Mother Tangerine,Mother Honey,Mother Popcorn
3355,What musician recorded the 1971 song Brown Sugar?,music,The Rolling Stones,Diana Ross,Tina Turner,The Rolling Stones,Elvis Presley
3356,What RB singer performed the 2003 song Milkshake?,music,Kelis,Kelis,Ashanti,Mariah Carey,Beyonce
3357,What is the title of the English version of the song Asereje by Spanish girl band Las Ketchup?,music,The Ketchup Song,The Salsa Song,The Tomato Song,The Ketchup Song,The Salad Song
3358,"There are several versions of this traditional song but two facts never change: Lordy, how they could love and He was her man but he was doing her wrong.  Can you name the song that  ends with her man hitting the floor with a little help from a 44?",music,Frankie and Johnnie,Jack and Diane,Frankie and Johnnie,Porgy and Bess,Hard-Hearted Hannah
