,question,category,answer,choices/0,choices/1,choices/2,choices/3
1856,What is the name of the sequel to 2007s Transformers?,movies,Transformers 2 Revenge of the Fallen,Transformers 2 Revenge of the Decepticons,Transformers 2 Return of the Autobots,Transformers 2 Return of the Transformers,Transformers 2 Revenge of the Fallen
1857,"Quentin Tarantino has called this actress his muse. He cast her as Mia in his classic movie
Pulp Fiction. When he wrote the part of The Bride in Kill Bill Volume I and Kill Bill Volume II he had one, and only one, actress in mind. What actress is Tarantinos muse?",movies,Una Thurman,Julie Dreyfus,Una Thurman,Daryl Hannah,Lucy Liu
1858,"I would do anything Tim Burton wanted me to. You know, have sex with an aardvark. Johnny Depp and Tim Burton have a mutual admiration society. In which of the following movies has Tim Burton NOT directed Johnny Depp?",movies,Finding Neverland,Sleepy Hollow,Edward Scissorhands,Ed Wood,Finding Neverland
1859,Alfred Hitchcock was known as the master of suspense and for his use of cool elegant blonds actresses. One blonde actress he hired after spotting her on a commercial for Sega diet drink. Although he made her the star of his movies The Birds and Marnie he became very controlling. What actress bought back her contract rather than star in any other Hitchcock films?,movies,Tippi Hedren,Grace Kelly,Tippi Hedren,Kim Novak,Janet Leigh
1860,Which of the following Leonardo DiCaprio movies did Martin Scorsese NOT direct?,movies,Catch Me If You Can,The Aviator,Catch Me If You Can,The Departed,Gangs of New York
1861,"Josef von Sternberg made this lady a star when he cast her as Lola-Lola in The Blue Angel.
Who sang Men cluster to me like moths to a flame. And if they get burned, I know Im not to blame?",movies,Marlene Dietrich,Marlene Dietrich,Theda Bara,Clara Bow,Mary Pickford
1862,"The Coen brothers, Joel and Ethan, have produced, written and directed such films as O Brother, Where Art Thou and Millers Crossing.  Joel Coen is most often credited as director. Who is the actress that has starred in, among others, in Blood Simple and The Man Who Wasnt There? Does she have an inside track with Joel Coen? You betcha!",movies,Frances McDormand,Jennifer Jason Leigh,Holly Hunter,Ally Sheely,Frances McDormand
1863,Nicole Kidman starred as Satine in this directors production of Moulin Rouge. Yet it was in this directors film for Chanel # 5 that Nicole Kidman became the highest paid per minute actress in the world.  What director filmed the 3-minute Chanel # 5 spot with Nicole Kidman?,movies,Baz Luhrmann,Steven Shainberg,Lars Von Trier,Anthony Minghella,Baz Luhrmann
1864,Wes Anderson has many actors that appear quite often in his films. Can you name the college friend of Wes Andersons that appeared in The Darjeeling Limited and co-wrote Rushmore with Anderson?,movies,Owen Wilson,Owen Wilson,Ben Stiller,Bill Murray,Luke Wilson
1865,When did the The Longest Day war drama come out?,movies,1962,1959,1962,1963,1964
1866,Which one of these was not among the directors of The Longest Day?,movies,James Jones,Ken  Annakin,James Jones,Bernhard  Wicki,Andrew  Marton
1867,Who wrote the book on which the war film The Longest Day is based?,movies,Cornelius Ryan,Cornelius Ryan,Jack Seddon,Roamin Gary,James Jones
1868,Who wrote the screenplay of The Longest Day?,movies,Cornelius Ryan,Jack Seddon,David  Purcell,Cornelius Ryan,Romain Gary
1869,Who is the author of the musical theme of the movie?,movies,Paul Anka,Phillip Glass,Paul Anka,Maurice Jarre,John Williams
1870,"In The Longest Day, Private Steele becomes deaf because his parachute is caught on a church steeple and is very close to the bells. Who portrayed this parachutist?",movies,Red Buttons,Eddie Albert,Red Buttons,Mel Ferrer,Richard Beymer
1872,Which American Rock and Roller played a US Ranger in The Longest Day?,movies,Fabian Forte,Bobby Rydell,Fabian Forte,Frankie Valli,James Darren
1873,Richard Todd played British Major John Howard in the war drama The Longest Day. Which statement about him is true?,movies,"Seventeen years after he hit the beaches on D-Day, Todd portrayed an attacking British soldier.",Todds twin brother was also in the movie.,Todd was married to Elizabeth Taylor at the time.,"Seventeen years after he hit the beaches on D-Day, Todd portrayed an attacking British soldier.",Todds father and uncle had participated in the D-Day attack.
1874,"Who portrayed Brig. Gen. Theodore Roosevelt, Jr. in The Longest Day?",movies,Henry Fonda,Henry Fonda,John Wayne,Mel Ferrer,Ray Danton
1875,Henry Grace played General Eisenhower in The Longest Day. Which statement about him is untrue?,movies,Grace had portrayed Eisenhower in two other war movies before 1964.,Grace had portrayed Eisenhower in two other war movies before 1964.,Grace was never an actor until this movie.,Zanuch considered using Eisenhower to play himself.,The Germans never figured that Eisenhower would be in charge of the attack.
1877,From what 1999 movie is the quote I see dead people?,movies,The Sixth Sense,Armageddon,The Silence of the Lambs,Psycho,The Sixth Sense
1878,"What actor uttered the phrase Carpe diem. Seize the day, boys. Make your lives extraordinary in the 1989 movie Dead Poets Society?",movies,Robin Williams,Tom Hanks,Tim Robbins,Ethan Hawke,Robin Williams
1879,Which of these quotes is from the 1995 movie Apollo 13?,movies,"Houston, we have a problem.","Houston, we have a problem.",All of these,"Damn, do you copy me at all?",I have a bad feeling about all this.
1880,"From what 1942 movie is the line Louis, I think this is the beginning of a beautiful friendship?",movies,Casablanca,Citizen Kane,Casablanca,Sunset Boulevard,On the Waterfront
1881,"Which character from the 1939 movie Gone with the Wind utters the phrase As God is my witness, Ill never be hungry again?",movies,Scarlett OHara,Rhett Butler,Scarlett OHara,Ashley Wilkes,Melanie Hamilton
1882,Which of these quotes is from the 1968 science fiction movie Planet of the Apes?,movies,"Take your stinking paws off me, you damned dirty ape!","Take your stinking paws off me, you damned dirty ape!","Dont look at me like that, with those horrible black eyes, like dolls eyes!",I believe something smells here... I think thats you.,All of these
1883,"What actor uttered the popular phrase Keep your friends close, but your enemies closer in the 1974 movie The Godfather Part II?",movies,Al Pacino,Al Pacino,Robert Duvall,Robert De Niro,Marlon Brando
1884,Youre gonna need a bigger boat is a quote from this 1975 movie.,movies,Jaws,Free Willy,Moby Dick,Titanic,Jaws
1885,"The famous line Ill be back, or a variation of it, was used in which Terminator movie?",movies,All of these,All of these,Terminator Salvation,Terminator 2: Judgment Day,The Terminator
1886,From what 1931 horror movie is the popular line Its alive! Its alive!?,movies,Frankenstein,Childs Play,Frankenstein,Dracula,The Thing
1887,What is the first name of Dan Akroyds character in the 1988 movie The Great Outdoors?,movies,Roman,Gene,Roger,Roman,Richard
1888,"In the 1994 comedy Dumb and Dumber, how many times do Lloyd and Harry say yeah while singing to Mental in the car?",movies,5,8,0,5,1
1889,Who plays the role of Rainbow Randolph in the movie Death to Smoochy?,movies,Robin Williams,Danny DeVito,Edward Norton,Robin Williams,Jon Stewart
1891,In Theres Something About Mary what actor plays the character who turns out to be Woogie?,movies,Chris Elliott,Matt Dillon,Chris Elliott,Keith David,Harland Williams
1892,"In the movie Dont Be a Menace to South Central While Drinking Your Juice in the Hood, what does Loc Dog have sticking out of his top braid?",movies,an antenna,a bag,pen,a pacifier,an antenna
1893,What actor plays Craigs dad in the 1995 movie Friday?,movies,John Witherspoon,Jim Brown,Bernie Mac,Laurence Fishburne,John Witherspoon
1894,Who directed and starred in the comedy movie The Ladies Man?,movies,Jerry Lewis,Jerry Lewis,Ben Stiller,John Witherspoon,Rob Schneider
1895,What hip hop duo was featured in the 1990 comedy movie House Party?,movies,Kid n Play,Kid n Play,OutKast,Mobb Deep,Das EFX
1896,Who is the villains gigantic steel-toothed henchman in the movie The Spy Who Loved Me?,movies,Jaws,Crushclaw,Sabretooth,Jaws,Bigfoot
1897,"Who is the villains evil henchwoman in The Spy Who Loved Me, who chases James Bond in a helicopter?",movies,Naomi,Gayle,Euridice,Naomi,Zelda
1898,"Who performs Nobody Does It Better, the theme song of the movie The Spy Who Loved Me?",movies,Carly Simon,Maxine Nightingale,Karen Young,Amanda Lear,Carly Simon
1899,What is the flag on James Bondâs parachute in the skiing scene in the movie The Spy Who Loved Me?,movies,The Union Jack,The US Flag,The Skull And Bones Pirate Flag,The Union Jack,The United Nations Flag
1900,In the movie Major League the Cleveland Indians are controlled by the former-showgirl widow of the recently deceased owner. Who was the owner that passed away on their honeymoon?,movies,Donald Phelps,Lou Phelps,Donald Phelps,Charlie Phelps,Roger Phelps
1901,"In the film Major League, while trying to recruit players to come to spring training, General Manager Charlie Donovan calls Jake Taylor (played by Tom Berenger). Taylor thought it was a joke being played on him by a fellow player. What players last name did he use in the phone conversation?",movies,Tolbert,Torrance,Tolleson,Tolbert,Tomlin
1902,Which of the following did veteran pitcher Eddie Harris NOT use as a foreign substance to doctor the baseball in the movie Major League?,movies,K-Y jelly,Vagisil,Crisco,Bardol,K-Y jelly
1903,"When Ricky Wild Thing Vaughn, played by Charlie Sheen in Major League, tries out for the team he is clocked using a radar gun. How hard was he throwing when manager Lou Brown turned and asked the scout?",movies,96 mph,96 mph,100 mph,98 mph,94 mph
1904,"Catcher Jake Taylor, played by Tom Berenger in Major League, was a former All Star for what Major League team according to team management?",movies,Boston Red Sox,Chicago White Sox,New York Yankees,Cleveland Indians,Boston Red Sox
1905,"In the movie Major League, Jakes girlfriend Lynn, played by Rene Russo, is a former Olympic swimmer. What Olympics did she qualify for?",movies,1980 in Moscow,1984 in Los Angeles,1976 in Montreal,1988 in Seoul,1980 in Moscow
1906,"Before he was offered the Indians managerial job in the film major League, Lou was a former manager for what minor league team?",movies,Toledo Mud Hens,Columbus Clippers,Peoria Chiefs,Lansing Lugnuts,Toledo Mud Hens
1907,"In Major League, in the tiebreaker game for the playoffs against the NY Yankees, the Indians are down 2-0 before Cerrano hits a two-run homer to tie. In what inning did Cerrano hit his homer?",movies,7th,7th,8th,6th,9th
1908,"While playing the Oakland As, Major League character Taylor trash talks with one of the players to distract him into making the final out, making reference to seeing his wife out dancing the night before. What is the Oakland players last name?",movies,Rexman,Feinman,Goldman,Whitman,Rexman
1909,In Major League Harry Doyle is play-by-play man for the Indians. What is his sidekicks first name?,movies,Monty,Murray,Matty,Mikey,Monty
1910,Which of these great movies was not directed by Frederico Fellini?,movies,Farinelli,Farinelli,8 and 1/2,La Dolce Vita,La Strada
1911,"Vietnamese-born French film director, Anh Hung Tran, directed this great movie in 1993.",movies,The Scent of Green Papaya,The Scent of Green Papaya,Freedom of the Forest,The Day of Wild Orchids,The Day of Ho Chi Minh
1912,"Which of these movies was not directed by Woody Allens favorite director, Ingmar Bergman?",movies,A Good Marriage,The Virgin Spring,Cries and Whispers,Wild Strawberries,A Good Marriage
1913,"In 1931, Fritz Lang directed this great movie about the lower level criminals of Germany and their world.",movies,M,Z,Breathless,Underground,M
1914,Which great film director began his career as an underwater camera operator for Jacques-Yves Cousteau?,movies,Louis Malle,Francois Truffaut,Louis Malle,Jean-Luc Godard,Jean Charles Tacchella
1915,"Who directed The Battleship Potemkin, one of the first great political movies?",movies,Sergei Eisenstein,Andrej Munk,Sergei Eisenstein,Andrei Tarkovsky,Stefano Murkovsky
1916,Which of these movies was not directed by Francois Truffaut?,movies,Close Encounters of the Third Kind,The Last Metro,Day for Night,Jules and Jim,Close Encounters of the Third Kind
1917,"In 1977, this beautiful French movie directed by MoshÃ© Mizrahi won an Oscar.",movies,Madame Rosa,King of Hearts,The Bicycle Thief,Madame Rosa,All About My Mother
1918,Which of these movies did not involve Roberto Benigni?,movies,Playtime,Johnny Stecchino,Playtime,The Monster,"Life is Beautiful (Vita Ã¨ bella, La)"
1919,This sci-fi movie was directed by James Cameron and filmed at a decommissioned power plant in England.,movies,Aliens,Aliens,Dawn of the Dead,The Terminator,The Witches of Eastwick
