,question,category,answer,choices/0,choices/1,choices/2,choices/3
2242,"In what way is military man, Michael Fleming related to The Three Stooges?",television,He is the author of their authorized biography.,He is the author of their authorized biography.,He directed many of their full-length movies.,He was producer of many of their full-length movies.,He is the only living descendant of any of the Stooges.
2243,"What is the relation between the computer software company, Cinemaware, and The Three Stooges?",television,They made a computer game featuring the Stooges.,They made a computer game featuring the Stooges.,They released all of the Stooges shorts on the Internet.,They sponsored a Three Stooges Hall of Fame in Hollywood.,They made a computer database for all of the Stooges appearances.
2244,Which actress played Stacey Carosi in the teen sitcom Saved by the Bell?,television,Leah Remini,Leah Remini,Denise Richards,Bridgette Wilson,Kelly Monoco
2246,How many seasons did the teen sitcom Saved by the Bell run?,television,5,4,1,5,6
2247,What was the name of the mascot on the teen TV series Saved by the Bell?,television,Tigers,Bulls,Surfers,Tigers,Broncos
2249,Which network aired the show Lou Grant?,television,CBS,NBC,ABC,CBS,Dumont
2250,When did the show Lou Grant air?,television,"September 20, 1977 - September 13 , 1982","September 12, 1980 - September 27, 1984","September 20, 1977 - September 27, 1984.","February 11, 1977 - September  13, 1986","September 20, 1977 - September 13 , 1982"
2251,Which company produced the TV series Lou Grant?,television,MTM,SKG,MTM,World Wide Pants,Miramar
2253,How many Emmys did the series Lou Grant win?,television,13,0,9,13,4
2254,Lou Grant from the self-titled show takes the newspaper job after being fired from his TV job in the WJM news department. Where was WJM news department situated?,television,Minneapolis,Minneapolis,Seattle,New York,"Washington, D.C."
2255,"Who played Joe  Rossi, the investigative reporter on the TV show Lou Grant?",television,Robert Walden,Emilio Delgado,Mason Forbes,Kevin OMalley,Robert Walden
2256,Who played editor Charlie Hume in the TV series Lou Grant?,television,Mason Adams,Gordon Jump,Emilio Delgado,Mason Adams,Robert Walden
2257,What was the nickname of the newspapers top photographer played by Darryl Anderson on the show Lou Grant?,television,Animal,Tyro,Animal,The counselor,BW
2258,How many times did Nancy Marchand win the Emmy for Outstanding Actress in a Supporting Role for her performance on the show Lou Grant?,television,4,2,5,3,4
2259,Which statement regarding the series Lou Grant is untrue?,television,The ratings were the reason for the shows cancellation in 1984.,Many journalism classes were shortened or cancelled so the students and teachers could  watch the show.,The shows star was very outspoken about the USAs part in the politics in El Salvador.,The star of the show blamed President Reagan for the shows cancellation.,The ratings were the reason for the shows cancellation in 1984.
2260,When did The Fresh Prince of Bel-Air air?,television,"September 10, 1990-May 20, 1996","May 10, 1990-September 20, 1996","May 10, 1990-September 20, 1996","September 10, 1990-May 20, 1997","September 10, 1990-May 20, 1996"
2261,What was the address of the Bel-Air mansion on the show The Fresh Prince of Bel-Air?,television,805 St. Cloud Road,508 St. Cloud Street,805 St. Charles Street,805 St. Cloud Road,508 St. Charles Road
2262,Why didnt Jada Pinkett get the role of Lisa on the show The Fresh Prince of Bel-Air?,television,because she was too short,because she was too short,because Will Smith didnt want to give her the role,because she was engaged to Will Smith,because she was pregnant with the couples first child
2263,"In the first episode of The Fresh Prince of Bel-Air entitled The Fresh Prince Project, Will Smith hangs a poster on his wall. Who was it a poster of?",television,Malcolm X,himself,his music icons Run DMC,Malcolm X,Michael Jordan
2264,What college did Will and Carlton attend on the sitcom The Fresh Prince of Bel-Air?,television,ULA,Ventura College,ULA,Stanford College,UCLA
2265,How did Hilarys fiance Trevor die on The Fresh Prince of Bel-Air?,television,bungee jumping,car accident,bungee jumping,he drowned,skydiving
2266,"On the TV show The Fresh Prince of Bel-Air, when Will was trapped in the basement with his then girlfriend Kathleen, he realized that many parts of her were fake. What actress played Kathleen?",television,Tisha Campbell-Martin,Nia Long,Jada Pinkett-Smith,Tisha Campbell-Martin,Tyra Banks
2268,What is the name of the apartment complex that Jazz lives in on the sitcom The Fresh Prince of Bel-Air?,television,Chalet Towers,Chalet Apartments,Compton Apartments,Compton Towers,Chalet Towers
2269,"On The Fresh Prince of Bel-Air, the scene in which Uncle Phil throws Jazz out of the house was only shot once during the second episode Bang The Drum, Ashley. What does Jazz do every time he appears in an episode to stay consistent with the shot of him being thrown out?",television,He wears the same shirt.,He wears the same shirt.,He wears the same hat.,He yells the same way.,He wears the same outfit.
2270,"During the opening theme song of The Fresh Prince of Bel-Air, Will Smith is seen riding in a taxi cab. Who is the driver of the cab?",television,Quincy Jones,Quincy Jones,Babyface,Uncle Phil,Jeffrey the Butler
2271,What year did the show Two and a Half Men first air on television?,television,2003,2003,2005,2001,2008
2272,Which actor plays the role of Charlie Harper on Two and a Half Men?,television,Charlie Sheen,Brad Garrett,Charlie Chan,Martin Sheen,Charlie Sheen
2274,What is the occupation of Charlie Harper on the show Two and a Half Men?,television,commercial jingle writer,realtor,commercial jingle writer,Psychologist,chiropractor
2276,"On the show Two and a Half Men, what is Alan Harpers occupation?",television,chiropractor,actor,teacher,chiropractor,car salesman
2278,Where does the character Charlie Harper live on the sitcom Two and a Half Men?,television,Malibu,Long Beach,Malibu,San Diego,Santa Cruz
2279,What is Carlys teachers name on the show iCarly?,television,Ms. Briggs,Ms. Briggs,Ms. Benson,Ms. Driggs,Ms. Taylor
2281,What is the name of Carlys female best friend on the television show iCarly?,television,Sam,Freddie,Sam,Julianna,Lauren
2282,How much allowance money does Freddie get from his mom every month on the teen show iCarly?,television,8 bucks,15 bucks,10 bucks,2 bucks,8 bucks
2283,What is Carlys last name on the show iCarly?,television,Shay,Penn,Benson,Shay,Staydium
2284,What is the name  of the doorman on the hit television show iCarly?,television,Lewbert,Rupert,Juan,Michael,Lewbert
2285,What does Carlys brother Spencer do as a hobby on the hit television show iCarly ?,television,sculptures,knitting,sculptures,skydiving,makes quizzes
2286,"On the popular show iCarly, what is the name of the student at Carlys school who is always sick?",television,Jeremy,Jackie,John,Jeremy,Jerry
2287,What is the name of the boy who wants to destroy Carlys webshow on the hit television show iCarly?,television,Nevel,Jonathan,Nevel,Glenn,Nicholas
2288,Which one of Carlys friends is responsible for filming the webshow called iCarly?,television,Freddie,Spencer,Sam,Germie,Freddie
2289,What was the first song fictional character Hannah Montana ever sang?,television,Best of Both Worlds,Best of Both Worlds,Both Worlds are Best,One World is Best,Best of One World
2290,Hannah Montanas Miley says she wrote the song I Miss You for this person.,television,Her pappy,Her dog,Her pappy,Her grandmother,Her mom
2292,What is Miley Cyrus real first name?,television,Destiny,Destiny,Lindsey,Carrie,Jordin
2294,"This was the number of contestants in the very beginning, before anyone got fired.",television,16,14,16,12,18
2295,"The suite in which the contestants lived in Trump Tower, was on this floor.",television,4th,4th,11th,23th,81th
2296,This was the first contestant to get fired.,television,David,Bowie,Sam,Jason,David
2297,This woman came up with the team name Protege.,television,Ereka,Katrina,Heidi,Ereka,Amy
2298,These were Trumps assistants.,television,George and Carolyn,John and Gloria,George and Gloria,John and Carolyn,George and Carolyn
2299,"In week 3, the women won for the third consecutive time. This was the reward they received.",television,Dinner at the 21 Club restaurant,An elegant dinner in Boston,Visit to the Trump National Golf Course,Dinner at the 21 Club restaurant,A helicopter tour around Manhattan
2300,Trump himself said about this contestant that he would take a company to unknown territory or destroy it completely.,television,Sam,Bill,Kwame,Sam,Nick
2301,She was first the get fired from the girls team.,television,Kristi,Kristi,Omarosa,Heidi,Ereka
2302,The final task for Kwame was to run the concert of this star at the Trump Taj Mahal.,television,Jessica Simpson,Jennifer Lopez,Avril Lavigne,Jessica Simpson,Britney Spears
2303,This female contestant was hit on the head by a small piece of plaster.,television,Omarosa,Omarosa,Kristi,Amy,Heidi
2304,One of these contestants was not picked by Kwame for his staff in the final task.,television,Nick,Troy,Heidi,Nick,Omarosa
2305,One of the pairs (contestant - the week in which he/she was fired) is wrong.,television,Omarosa - week 10,Omarosa - week 10,Ereka - week 8,Troy - week 12,Tammy - week 7
2306,"When Bill finally won, he chose the job in this city.",television,Chicago,Boston,New York City,Chicago,Washington
2307,What is the janitors name on the show Scrubs?,television,It is unknown.,Neil,It is unknown.,George,Mark
2308,"In season two of the show Scrubs, Elliot Reid got an offer to work in what field of medicine?",television,OB/GYN,OB/GYN,Surgery,Internal Medicine,Chief Resident
2309,"In the TV series Scrubs, J.D. and Elliot are doctors in what field of medicine?",television,Internal Medicine,Neurology,Obstetrics and Gynecology,Internal Medicine,Surgery
2312,What is the first name of Scrubs character nurse Roberts?,television,Laverne,Carla,Laverne,Alyssa,Shirley
2313,What is the name of the resident on Scrubs whom Dr. Cox calls the nervous guy?,television,Doug Murphy,Bob Kelso,John Dorian,Don Sullivan,Doug Murphy
2314,"On the long-running daytime TV drama The Young and the Restless, Brad has been married to all of the following women except which one?",television,Nikki Newman,Nikki Newman,Victoria Newman,Ashley Abbot,Tracy Abbot
2315,Jack Abbott from The Young and the Restless has been portrayed by which actor since 1989?,television,Peter Bergman,Joshua Morrow,Jerry Douglas,Eric Braeden,Peter Bergman
2318,Character Kevin Fisher had what occupation when he was initially introduced on the Young and the Restless series?,television,Accountant,Accountant,Computer tech,Restaurant owner,Club owner
2320,Which lead male actor won two daytime Emmy awards in 2005 and 2007 for his role in the Young  the Restless?,television,Christian LeBlanc,Kristoff St. John,Christian LeBlanc,Eric Braeden,Peter Bergman
2321,"On The Young and the Restless, what was the plot that lead to Drucilla Winters falling over a cliff?",television,Phyllis was blackmailing Sharon about having an affair with Brad,Phyllis was blackmailing Drucilla about the paternity of Lily,Phyllis was blackmailing Sharon about having an affair with Brad,Drucilla was blackmailing Phyllis about having an affair with Nick,Phyllis was confronting Sharon that Daniel did not kill Cassie
2322,"On The Young and the Restless TV series, Nikki Newman had recurring flashbacks of what birthday in her life that lead to a tragic death?",television,5th birthday,16th birthday,7th birthday,10th birthday,5th birthday
2324,When did S. Epatha Merkerson join the cast of Law  Order as Lt. Van Buren?,television,1993,1993,2006,2005,2004
2325,"In the Law  Order series, which of these is not a member of Van Burens immediate family?",television,Jimmy,Stefan,Ric,Donald,Jimmy
2326,Which statement regarding fictional character Lt. Van Buren is untrue?,television,Van Buren wears dreadlocks.,Van Burens first name is  Anita.,Van Buren wears dreadlocks.,Van Buren is a graduate of the John Jay College in New York City.,Van Buren is left-handed.
2327,Which statement about Law  Order character Lt. Van Buren is not correct?,television,Van Buren was promoted to  the rank of Captain in 2005.,Van Buren shot  a mugger at an ATM.,Van Buren pays the bills in her family.,Van Buren shot a retarded boy but was acquitted.,Van Buren was promoted to  the rank of Captain in 2005.
